%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,,,,
1.53658E+18,782,894,902,818,1023,974,845,922,1015,659,554,882,,,,
1.53658E+18,782,895,902,817,1023,973,845,923,1014,660,554,881,,,,
1.53658E+18,781,894,902,817,1023,974,845,922,1015,660,554,881,,,,
1.53658E+18,782,894,902,817,1023,973,845,923,1015,660,555,881,,,,
1.53658E+18,782,895,902,817,1023,973,845,923,1015,660,555,881,,,,
1.53658E+18,782,894,902,817,1023,973,845,922,1015,660,556,881,,,,
1.53658E+18,782,894,902,817,1023,973,844,922,1015,660,557,881,,,,
1.53658E+18,782,895,902,817,1023,973,844,923,1014,661,557,881,,,,
1.53658E+18,782,894,902,817,1023,973,845,924,1015,660,557,881,,,,
1.53658E+18,782,894,902,817,1023,972,845,923,1015,660,557,881,,,,
1.53658E+18,782,894,902,817,1023,972,845,923,1015,660,557,881,,,,
1.53658E+18,782,895,902,817,1023,972,844,922,1014,660,557,881,,,,
1.53658E+18,782,894,902,817,1023,973,845,923,1015,660,557,881,,,,
1.53658E+18,782,895,901,817,1023,972,845,923,1015,660,557,882,,,,
1.53658E+18,782,894,902,817,1023,973,845,923,1015,660,557,881,,,,
1.53658E+18,782,894,902,818,1023,973,845,923,1014,660,557,881,,,,
1.53658E+18,782,894,902,818,1023,973,845,924,1015,660,557,881,,,,
1.53658E+18,782,893,902,818,1023,972,845,923,1016,660,557,881,,,,
1.53658E+18,782,894,902,818,1023,972,845,924,1015,660,557,881,,,,
1.53658E+18,782,894,902,818,1023,973,845,923,1015,660,557,881,,,,
1.53658E+18,782,894,902,818,1023,972,845,923,1016,660,557,881,,,,
1.53658E+18,782,895,902,818,1023,972,845,923,1015,660,557,880,,,,
1.53658E+18,782,894,902,818,1023,972,845,923,1015,660,557,881,,,,
1.53658E+18,782,894,902,818,1023,972,845,923,1015,660,557,881,,,,
1.53658E+18,782,894,902,818,1023,972,845,923,1015,660,557,881,,,,
1.53658E+18,782,894,902,818,1023,971,845,923,1015,660,557,881,,,,
1.53658E+18,783,894,902,818,1023,972,845,923,1015,660,557,881,,,,
1.53658E+18,783,894,902,818,1023,972,845,922,1015,660,557,881,,,,
1.53658E+18,782,894,902,818,1023,972,845,923,1015,660,557,881,,,,
1.53658E+18,783,894,902,818,1023,973,844,924,1015,660,557,882,,,,
1.53658E+18,783,894,902,818,1023,972,845,923,1016,660,557,882,,,,
1.53658E+18,783,895,902,817,1023,972,845,923,1015,661,557,881,,,,
1.53658E+18,783,894,903,818,1023,972,845,923,1015,660,557,881,,,,
1.53658E+18,783,894,902,818,1023,973,844,922,1015,660,557,881,,,,
1.53658E+18,782,895,902,817,1023,972,845,923,1016,660,557,882,,,,
1.53658E+18,782,894,902,818,1023,972,845,923,1015,660,557,881,,,,
1.53658E+18,783,894,902,818,1023,973,845,922,1015,660,557,881,,,,
1.53658E+18,782,894,902,818,1023,973,844,923,1015,660,557,881,,,,
1.53658E+18,782,894,902,817,1023,973,844,923,1015,660,557,882,,,,
1.53658E+18,782,894,902,817,1023,972,845,923,1015,660,556,882,,,,
1.53658E+18,782,894,902,818,1023,972,845,923,1015,660,557,881,,,,
1.53658E+18,782,894,902,818,1023,973,844,922,1015,660,556,881,,,,
1.53658E+18,782,894,902,817,1023,973,844,923,1015,660,556,882,,,,
1.53658E+18,782,894,902,818,1023,973,844,923,1016,660,556,881,,,,
1.53658E+18,782,894,902,818,1023,973,845,923,1015,660,556,882,,,,
1.53658E+18,782,894,902,817,1023,972,844,923,1015,660,556,882,,,,
1.53658E+18,782,893,902,817,1023,973,844,923,1016,660,556,881,,,,
1.53658E+18,782,894,901,817,1023,972,844,923,1016,660,556,882,,,,
1.53658E+18,782,894,902,818,1023,972,844,923,1015,660,556,882,,,,
1.53658E+18,782,894,902,817,1023,972,844,922,1015,660,556,882,,,,
1.53658E+18,782,894,902,818,1023,973,844,922,1015,660,556,882,,,,
1.53658E+18,782,895,902,817,1023,973,844,923,1016,660,556,882,,,,
1.53658E+18,782,894,902,817,1023,972,844,923,1015,660,556,881,,,,
1.53658E+18,782,894,902,817,1023,972,844,922,1015,660,556,881,,,,
1.53658E+18,782,894,901,818,1023,973,844,923,1015,660,556,882,,,,
1.53658E+18,783,895,902,817,1023,972,844,923,1015,660,555,881,,,,
1.53658E+18,782,894,901,818,1023,972,844,922,1015,660,555,881,,,,
1.53658E+18,782,894,901,818,1023,972,844,923,1015,660,555,881,,,,
1.53658E+18,782,894,901,818,1023,972,844,923,1016,660,555,881,,,,
1.53658E+18,782,894,901,818,1023,972,844,922,1015,660,556,882,,,,
1.53658E+18,782,895,901,817,1023,972,845,922,1015,660,556,882,,,,
1.53658E+18,782,894,901,818,1023,973,844,923,1015,660,556,881,,,,
1.53658E+18,782,894,901,819,1023,972,844,923,1015,660,556,881,,,,
1.53658E+18,782,895,901,818,1023,972,845,923,1015,660,556,882,,,,
1.53658E+18,782,894,901,818,1023,972,844,923,1015,660,556,882,,,,
1.53658E+18,781,894,901,818,1023,972,844,923,1016,660,556,882,,,,
1.53658E+18,782,894,901,818,1023,972,845,923,1015,660,556,882,,,,
1.53658E+18,781,895,901,818,1023,972,844,923,1015,660,556,882,,,,
1.53658E+18,781,894,901,817,1023,972,845,923,1015,660,556,881,,,,
1.53658E+18,782,894,901,817,1023,972,844,923,1016,660,555,882,,,,
1.53658E+18,782,894,901,817,1023,972,844,923,1015,660,555,881,,,,
1.53658E+18,782,894,901,818,1023,972,844,923,1015,660,556,882,,,,
1.53658E+18,783,894,901,817,1023,972,844,923,1015,660,556,882,,,,
1.53658E+18,783,895,901,817,1023,972,844,922,1015,660,555,881,,,,
1.53658E+18,782,893,900,817,1023,972,844,923,1015,660,555,882,,,,
1.53658E+18,781,894,900,818,1023,972,844,923,1015,660,556,882,,,,
1.53658E+18,781,894,900,818,1023,972,844,923,1015,660,556,882,,,,
1.53658E+18,781,894,900,818,1023,972,844,923,1015,660,555,882,,,,
1.53658E+18,781,894,900,818,1023,972,844,922,1015,660,555,882,,,,
1.53658E+18,781,895,900,818,1023,972,844,923,1015,660,556,882,,,,
1.53658E+18,781,893,900,818,1023,972,844,924,1015,660,555,881,,,,
1.53658E+18,781,894,900,818,1023,972,844,923,1015,660,555,882,,,,
1.53658E+18,782,894,900,817,1023,971,845,923,1015,660,556,882,,,,
1.53658E+18,781,895,900,817,1023,972,844,923,1014,660,555,882,,,,
1.53658E+18,781,894,900,818,1023,971,844,923,1014,660,555,882,,,,
1.53658E+18,781,894,900,818,1023,972,844,923,1015,660,555,882,,,,
1.53658E+18,781,894,900,818,1023,971,844,923,1014,660,555,882,,,,
1.53658E+18,781,894,900,817,1023,972,845,923,1015,660,555,882,,,,
1.53658E+18,781,894,901,818,1023,972,844,923,1015,660,555,882,,,,
1.53658E+18,781,894,900,817,1023,971,844,924,1015,660,555,882,,,,
1.53658E+18,781,894,900,817,1023,971,844,923,1015,660,555,882,,,,
1.53658E+18,781,894,900,817,1023,972,844,923,1015,660,555,882,,,,
1.53658E+18,781,894,900,817,1023,972,844,923,1014,660,555,881,,,,
1.53658E+18,781,894,900,818,1023,971,843,924,1015,660,555,882,,,,
1.53658E+18,782,894,900,817,1023,971,844,923,1015,660,555,882,,,,
1.53658E+18,781,894,900,817,1023,972,845,924,1015,660,555,882,,,,
1.53658E+18,781,894,900,817,1023,972,844,923,1015,660,556,882,,,,
1.53658E+18,781,894,900,818,1023,971,844,923,1015,660,556,882,,,,
1.53658E+18,782,894,900,817,1023,971,844,923,1015,660,556,882,,,,
1.53658E+18,781,894,900,817,1023,971,844,923,1015,660,556,882,,,,
1.53658E+18,781,894,900,817,1023,971,844,922,1014,660,556,882,,,,
1.53658E+18,782,894,900,817,1023,972,843,923,1015,660,556,882,,,,
1.53658E+18,781,894,900,817,1023,971,843,922,1015,660,556,883,,,,
1.53658E+18,781,894,900,817,1023,971,844,923,1015,660,556,883,,,,
1.53658E+18,781,894,900,817,1023,971,844,923,1015,660,556,883,,,,
1.53658E+18,781,894,900,817,1023,972,843,922,1015,660,556,883,,,,
1.53658E+18,781,894,899,817,1023,972,844,922,1015,660,556,883,,,,
1.53658E+18,781,894,901,817,1023,971,843,922,1014,660,556,883,,,,
1.53658E+18,781,894,900,817,1023,972,844,923,1016,660,556,883,,,,
1.53658E+18,781,894,900,817,1023,972,844,923,1014,660,556,882,,,,
1.53658E+18,781,894,899,817,1023,972,844,923,1014,660,556,883,,,,
1.53658E+18,781,895,900,818,1023,971,843,922,1015,660,556,883,,,,
1.53658E+18,781,894,900,818,1023,971,844,923,1015,660,556,882,,,,
1.53658E+18,781,894,899,818,1023,972,843,922,1015,659,556,882,,,,
1.53658E+18,781,894,899,818,1023,972,844,921,1015,660,556,882,,,,
1.53658E+18,781,895,900,819,1023,971,843,922,1016,660,556,882,,,,
1.53658E+18,781,894,899,818,1023,971,844,922,1014,659,555,882,,,,
1.53658E+18,781,894,899,819,1023,972,843,922,1015,660,556,883,,,,
1.53658E+18,782,893,900,818,1023,971,844,923,1015,660,556,882,,,,
1.53658E+18,782,894,899,818,1023,971,844,923,1015,659,556,882,,,,
1.53658E+18,781,894,899,818,1023,970,844,923,1015,660,555,882,,,,
1.53658E+18,782,894,899,818,1023,971,844,923,1015,660,555,882,,,,
1.53658E+18,782,893,900,818,1023,971,844,922,1014,660,556,883,,,,
1.53658E+18,782,894,899,818,1023,971,844,922,1015,660,555,882,,,,
1.53658E+18,781,894,899,817,1023,970,844,923,1015,660,555,882,,,,
1.53658E+18,782,894,899,818,1023,971,844,922,1015,660,556,883,,,,
1.53658E+18,782,894,899,818,1023,972,845,922,1015,660,556,883,,,,
1.53658E+18,781,895,899,817,1023,971,844,923,1015,660,555,882,,,,
1.53658E+18,781,894,899,818,1023,971,843,922,1015,660,555,882,,,,
1.53658E+18,781,894,899,818,1023,970,843,923,1015,660,556,883,,,,
1.53658E+18,781,894,899,818,1023,971,844,922,1016,660,555,883,,,,
1.53658E+18,781,894,899,818,1023,971,844,922,1014,660,555,882,,,,
1.53658E+18,781,894,899,818,1023,970,843,922,1015,660,555,882,,,,
1.53658E+18,781,894,899,818,1023,971,844,922,1014,660,555,883,,,,
1.53658E+18,781,894,899,818,1023,970,844,922,1014,660,555,883,,,,
1.53658E+18,781,893,900,818,1023,971,844,921,1016,660,555,882,,,,
1.53658E+18,781,894,899,817,1023,970,844,922,1015,660,556,883,,,,
1.53658E+18,781,894,899,817,1023,970,844,922,1014,660,555,883,,,,
1.53658E+18,781,894,899,818,1023,971,845,922,1015,660,555,882,,,,
1.53658E+18,781,893,899,817,1023,971,844,922,1015,660,556,882,,,,
1.53658E+18,780,895,899,818,1023,971,844,922,1014,661,555,882,,,,
1.53658E+18,781,894,899,818,1023,970,844,923,1014,661,555,883,,,,
1.53658E+18,781,894,899,818,1023,970,844,923,1015,660,555,883,,,,
1.53658E+18,781,894,898,818,1023,970,845,922,1015,660,555,883,,,,
1.53658E+18,781,894,899,818,1023,970,844,922,1015,660,555,882,,,,
1.53658E+18,781,894,899,817,1023,970,844,923,1015,660,555,882,,,,
1.53658E+18,781,893,899,818,1023,970,844,922,1015,660,556,883,,,,
1.53658E+18,781,894,899,818,1023,971,845,922,1015,660,556,882,,,,
1.53658E+18,781,895,899,818,1023,970,844,923,1015,660,556,882,,,,
1.53658E+18,781,894,899,818,1023,971,844,922,1014,660,556,882,,,,
1.53658E+18,781,894,899,818,1023,970,844,922,1015,660,555,883,,,,
1.53658E+18,781,894,899,818,1023,970,844,922,1015,660,555,881,,,,
1.53658E+18,781,893,899,818,1023,970,845,922,1015,660,556,882,,,,
1.53658E+18,781,894,899,818,1023,970,844,922,1014,660,556,882,,,,
1.53658E+18,781,894,898,818,1023,970,844,922,1015,660,556,883,,,,
1.53658E+18,781,894,899,818,1023,971,844,922,1015,660,555,883,,,,
1.53658E+18,781,894,898,818,1023,971,844,922,1015,660,556,883,,,,
1.53658E+18,781,895,899,817,1023,970,844,922,1014,660,556,882,,,,
1.53658E+18,781,894,899,818,1023,971,845,922,1015,660,556,882,,,,
1.53658E+18,780,893,898,818,1023,970,844,922,1016,660,555,883,,,,
1.53658E+18,781,894,898,817,1023,970,844,923,1015,660,555,882,,,,
1.53658E+18,780,894,899,817,1023,970,844,922,1015,660,555,882,,,,
1.53658E+18,781,893,899,818,1023,970,844,922,1015,660,555,882,,,,
1.53658E+18,780,894,899,817,1023,970,844,922,1015,660,555,882,,,,
1.53658E+18,781,894,899,817,1023,970,844,922,1015,660,555,883,,,,
1.53658E+18,781,894,899,818,1023,970,844,922,1015,660,556,882,,,,
1.53658E+18,781,894,899,817,1023,970,844,922,1015,660,555,882,,,,
1.53658E+18,781,893,898,818,1023,970,844,923,1015,661,555,882,,,,
1.53658E+18,780,894,898,818,1023,970,844,922,1015,660,556,883,,,,
1.53658E+18,781,894,898,818,1023,970,844,923,1015,661,555,882,,,,
1.53658E+18,781,894,899,818,1023,970,843,922,1014,660,556,882,,,,
1.53658E+18,781,894,898,818,1023,971,844,922,1014,660,556,882,,,,
1.53658E+18,781,894,899,818,1023,970,843,922,1015,661,556,883,,,,
1.53658E+18,781,894,898,818,1023,970,844,923,1015,661,556,882,,,,
1.53658E+18,781,893,899,818,1023,971,844,923,1016,661,556,882,,,,
1.53658E+18,781,894,898,818,1023,970,845,923,1015,661,556,882,,,,
1.53658E+18,781,893,899,818,1023,971,844,923,1014,661,556,882,,,,
1.53658E+18,781,893,899,818,1023,970,844,923,1014,661,556,882,,,,
1.53658E+18,781,894,898,817,1023,970,844,924,1014,661,556,883,,,,
1.53658E+18,781,893,898,818,1023,971,845,923,1015,661,556,882,,,,
1.53658E+18,780,894,899,817,1023,970,844,923,1015,661,556,882,,,,
1.53658E+18,781,894,899,818,1023,971,843,923,1015,661,556,882,,,,
1.53658E+18,781,894,899,817,1023,971,844,923,1015,661,556,883,,,,
1.53658E+18,781,894,899,818,1023,970,844,923,1014,661,556,882,,,,
1.53658E+18,781,894,899,818,1023,970,844,923,1015,661,556,882,,,,
1.53658E+18,781,894,899,818,1023,970,844,922,1015,661,556,882,,,,
1.53658E+18,782,894,898,818,1023,970,844,923,1014,661,556,883,,,,
1.53658E+18,781,894,899,818,1023,970,843,923,1014,661,555,882,,,,
1.53658E+18,781,894,898,818,1023,971,843,922,1015,661,555,882,,,,
1.53658E+18,781,894,899,818,1023,970,844,922,1014,661,555,882,,,,
1.53658E+18,781,894,899,817,1023,970,844,923,1015,661,555,882,,,,
1.53658E+18,781,894,899,817,1023,970,843,922,1015,661,555,882,,,,
1.53658E+18,781,894,898,818,1023,970,844,922,1015,661,555,882,,,,
1.53658E+18,781,894,899,818,1023,969,843,922,1014,661,555,882,,,,
1.53658E+18,781,894,899,818,1023,971,844,923,1015,661,555,882,,,,
1.53658E+18,781,894,899,819,1023,970,844,922,1014,661,555,882,,,,
1.53658E+18,781,894,898,819,1023,970,844,922,1014,661,556,882,,,,
1.53658E+18,781,894,898,819,1023,970,843,922,1015,661,556,882,,,,
1.53658E+18,781,893,899,819,1023,970,843,922,1015,661,555,882,,,,
1.53658E+18,781,893,898,819,1023,970,843,923,1014,661,556,883,,,,
1.53658E+18,780,894,899,820,1023,970,843,923,1014,661,556,882,,,,
1.53658E+18,781,893,899,820,1023,970,843,922,1015,661,556,882,,,,
1.53658E+18,781,895,899,820,1023,970,844,922,1014,661,555,882,,,,
1.53658E+18,781,894,898,820,1023,970,844,923,1015,661,556,883,,,,
1.53658E+18,781,894,898,820,1023,969,844,923,1014,662,556,882,,,,
1.53658E+18,781,893,898,821,1023,970,844,924,1015,661,556,883,,,,
1.53658E+18,782,893,899,820,1023,970,844,923,1014,661,556,882,,,,
1.53658E+18,781,894,899,820,1023,970,844,923,1015,661,556,882,,,,
1.53658E+18,781,894,898,820,1023,969,844,924,1015,661,556,883,,,,
1.53658E+18,781,893,899,820,1023,970,844,923,1015,662,556,882,,,,
1.53658E+18,781,893,899,820,1023,969,844,923,1014,662,556,882,,,,
1.53658E+18,781,893,899,820,1023,970,844,924,1015,662,556,882,,,,
1.53658E+18,781,894,898,820,1023,970,844,923,1015,662,556,882,,,,
1.53658E+18,781,893,898,820,1023,970,844,923,1015,662,556,882,,,,
1.53658E+18,781,893,898,820,1023,969,844,924,1015,662,556,882,,,,
1.53658E+18,781,894,899,820,1023,970,844,924,1015,662,556,882,,,,
1.53658E+18,781,893,898,820,1023,970,844,923,1015,662,556,882,,,,
1.53658E+18,781,893,898,820,1023,970,844,923,1015,662,556,882,,,,
1.53658E+18,781,893,898,820,1023,969,845,923,1014,662,556,882,,,,
1.53658E+18,781,893,898,819,1023,970,844,924,1015,662,556,882,,,,
1.53658E+18,781,893,898,820,1023,969,845,923,1016,662,556,882,,,,
1.53658E+18,781,893,898,819,1023,970,845,923,1014,662,556,882,,,,
1.53658E+18,781,894,899,819,1023,969,845,923,1015,662,556,882,,,,
1.53658E+18,781,893,898,819,1023,970,844,924,1015,662,556,881,,,,
1.53658E+18,781,893,897,819,1023,970,844,923,1015,662,556,882,,,,
1.53658E+18,781,893,898,819,1023,969,844,923,1014,662,556,882,,,,
1.53658E+18,781,893,898,819,1023,969,845,923,1015,662,556,882,,,,
1.53658E+18,781,893,898,820,1023,970,845,923,1015,662,556,882,,,,
1.53658E+18,781,893,897,819,1023,970,845,923,1014,662,556,882,,,,
1.53658E+18,781,893,898,819,1023,969,844,923,1014,662,556,882,,,,
1.53658E+18,780,893,898,819,1023,969,845,923,1014,662,556,882,,,,
1.53658E+18,781,894,898,819,1023,969,844,923,1015,662,556,882,,,,
1.53658E+18,781,893,898,819,1023,970,844,923,1015,662,555,882,,,,
1.53658E+18,781,893,898,819,1023,969,844,924,1014,662,556,882,,,,
1.53658E+18,781,893,897,820,1023,969,844,923,1015,661,555,882,,,,
1.53658E+18,781,893,897,820,1023,970,845,923,1015,662,556,882,,,,
1.53658E+18,781,894,897,819,1023,969,845,924,1015,662,556,882,,,,
1.53658E+18,781,894,898,819,1023,969,845,924,1014,662,555,882,,,,
1.53658E+18,781,893,897,819,1023,969,844,923,1014,661,556,882,,,,
1.53658E+18,781,893,897,820,1023,969,845,923,1014,662,555,882,,,,
1.53658E+18,781,893,898,819,1023,969,845,924,1015,662,556,882,,,,
1.53658E+18,781,893,898,819,1023,970,844,924,1014,662,555,882,,,,
1.53658E+18,781,893,897,819,1023,969,844,923,1014,662,556,882,,,,
1.53658E+18,781,893,897,819,1023,969,844,924,1015,662,556,882,,,,
1.53658E+18,781,892,897,819,1023,969,844,924,1014,662,556,882,,,,
1.53658E+18,780,893,897,819,1023,970,844,923,1015,662,555,882,,,,
1.53658E+18,781,893,897,819,1023,969,844,923,1014,662,556,882,,,,
1.53658E+18,781,893,897,819,1023,970,844,923,1015,662,556,881,,,,
1.53658E+18,781,893,897,818,1023,969,845,923,1015,661,555,882,,,,
1.53658E+18,781,892,897,819,1023,969,844,923,1015,661,556,883,,,,
1.53658E+18,781,893,898,819,1023,970,844,923,1015,661,555,882,,,,
1.53658E+18,782,893,898,819,1023,969,844,923,1014,662,555,882,,,,
1.53658E+18,782,892,897,819,1023,969,844,924,1015,661,555,882,,,,
1.53658E+18,782,893,898,818,1023,969,844,923,1015,661,555,882,,,,
1.53658E+18,783,893,898,819,1023,970,844,924,1015,661,555,882,,,,
1.53658E+18,784,893,898,819,1023,969,844,923,1014,661,555,881,,,,
1.53658E+18,784,893,898,819,1023,969,844,923,1014,661,555,882,,,,
1.53658E+18,783,893,898,819,1023,970,844,923,1015,661,555,881,,,,
1.53658E+18,784,893,898,819,1023,969,843,923,1015,661,555,882,,,,
1.53658E+18,784,893,897,819,1023,970,844,923,1014,662,555,882,,,,
1.53658E+18,784,894,898,819,1023,969,844,923,1014,661,555,882,,,,
1.53658E+18,784,893,898,819,1023,969,844,923,1014,661,555,882,,,,
1.53658E+18,783,893,898,818,1023,969,843,922,1014,661,555,882,,,,
1.53658E+18,784,893,898,819,1023,969,844,923,1014,661,555,882,,,,
1.53658E+18,784,893,898,819,1023,970,844,923,1014,661,555,882,,,,
1.53658E+18,784,893,897,818,1023,970,844,923,1014,661,555,882,,,,
1.53658E+18,783,893,898,818,1023,970,843,923,1015,661,555,881,,,,
1.53658E+18,783,893,898,819,1023,969,844,923,1015,661,555,882,,,,
1.53658E+18,784,893,898,819,1023,969,844,923,1015,661,555,882,,,,
1.53658E+18,783,893,898,818,1023,969,843,923,1013,661,554,882,,,,
1.53658E+18,782,893,897,819,1023,969,843,922,1015,661,555,882,,,,
1.53658E+18,784,893,897,819,1023,969,844,923,1015,661,555,882,,,,
1.53658E+18,783,894,898,818,1023,969,845,923,1014,661,555,882,,,,
1.53658E+18,782,893,898,819,1023,969,844,923,1014,661,554,882,,,,
1.53658E+18,783,893,897,818,1023,969,844,922,1015,661,555,882,,,,
1.53658E+18,783,893,898,818,1023,968,844,923,1014,661,555,882,,,,
1.53658E+18,783,893,898,818,1023,968,844,923,1015,661,554,882,,,,
1.53658E+18,783,893,897,819,1023,969,844,922,1014,661,554,882,,,,
1.53658E+18,783,893,897,818,1023,969,844,923,1014,661,555,882,,,,
1.53658E+18,783,893,897,819,1023,969,844,923,1015,661,555,882,,,,
1.53658E+18,783,893,898,818,1023,969,843,923,1015,661,554,882,,,,
1.53658E+18,783,893,897,819,1023,969,844,922,1014,661,555,882,,,,
1.53658E+18,783,893,898,818,1023,969,845,923,1014,661,555,882,,,,
1.53658E+18,783,893,897,818,1023,969,844,923,1014,661,554,882,,,,
1.53658E+18,783,893,897,818,1023,969,845,923,1014,661,555,882,,,,
1.53658E+18,783,893,897,819,1023,968,844,922,1014,661,555,882,,,,
1.53658E+18,783,893,898,818,1023,969,844,923,1014,661,555,882,,,,
1.53658E+18,783,893,897,818,1023,969,844,923,1016,661,554,881,,,,
1.53658E+18,782,892,897,818,1023,969,844,922,1014,661,554,882,,,,
1.53658E+18,783,894,897,818,1023,969,844,923,1015,661,555,881,,,,
1.53658E+18,783,893,897,818,1023,969,844,922,1014,661,554,881,,,,
1.53658E+18,783,893,898,818,1023,969,844,922,1014,661,554,882,,,,
1.53658E+18,783,894,899,818,1023,969,843,923,1014,661,554,882,,,,
1.53658E+18,783,893,898,818,1023,969,843,923,1015,661,554,882,,,,
1.53658E+18,783,894,897,819,1023,969,843,922,1014,661,554,882,,,,
1.53658E+18,784,893,898,818,1023,969,843,923,1015,661,554,882,,,,
1.53658E+18,784,893,898,818,1023,970,844,922,1014,661,554,882,,,,
1.53658E+18,783,893,898,818,1023,969,843,922,1015,661,554,882,,,,
1.53658E+18,784,893,897,818,1023,969,843,922,1014,661,554,882,,,,
1.53658E+18,784,893,898,818,1023,970,843,923,1014,661,554,882,,,,
1.53658E+18,784,893,898,818,1023,970,843,922,1015,661,554,883,,,,
1.53658E+18,785,894,898,817,1023,969,844,923,1014,661,554,882,,,,
1.53658E+18,784,893,897,818,1023,969,844,923,1015,661,554,882,,,,
1.53658E+18,784,894,898,818,1023,970,844,922,1015,661,554,882,,,,
1.53658E+18,784,893,898,818,1023,970,843,923,1014,661,554,882,,,,
1.53658E+18,784,893,899,817,1023,970,843,922,1014,661,554,882,,,,
1.53658E+18,785,894,897,818,1023,970,843,922,1014,661,554,882,,,,
1.53658E+18,784,894,898,817,1023,969,843,922,1014,661,554,883,,,,
1.53658E+18,784,893,898,818,1023,970,843,923,1015,661,554,883,,,,
1.53658E+18,784,894,899,818,1023,970,842,922,1015,661,554,883,,,,
1.53658E+18,784,893,897,818,1023,970,843,922,1015,661,554,883,,,,
1.53658E+18,784,893,898,818,1023,969,843,922,1014,661,554,882,,,,
1.53658E+18,784,893,898,818,1023,969,842,923,1014,661,554,882,,,,
1.53658E+18,784,893,898,818,1023,969,843,922,1015,661,554,883,,,,
1.53658E+18,784,893,897,818,1023,970,843,923,1014,661,554,882,,,,
1.53658E+18,784,893,898,817,1023,970,842,922,1014,661,554,882,,,,
1.53658E+18,784,893,897,818,1023,969,843,922,1015,661,554,882,,,,
1.53658E+18,784,893,897,817,1023,969,842,922,1015,661,554,882,,,,
1.53658E+18,784,893,898,818,1023,969,843,923,1015,661,554,883,,,,
1.53658E+18,784,893,898,818,1023,970,843,922,1014,661,554,883,,,,
1.53658E+18,784,892,897,818,1023,969,843,922,1013,661,554,882,,,,
1.53658E+18,783,893,897,818,1023,969,842,922,1014,661,554,883,,,,
1.53658E+18,784,893,898,818,1023,969,842,923,1014,661,554,882,,,,
1.53658E+18,784,893,897,818,1023,969,842,923,1014,661,554,883,,,,
1.53658E+18,784,893,897,818,1023,969,843,922,1013,661,554,882,,,,
1.53658E+18,783,893,897,818,1023,970,843,922,1014,661,554,882,,,,
1.53658E+18,783,893,896,818,1023,970,842,922,1014,661,553,883,,,,
1.53658E+18,784,893,897,818,1023,969,843,922,1015,661,554,883,,,,
1.53658E+18,784,893,897,818,1023,969,842,923,1014,661,554,882,,,,
1.53658E+18,783,893,898,818,1023,969,843,922,1014,661,554,882,,,,
1.53658E+18,783,893,897,818,1023,969,843,922,1014,661,554,882,,,,
1.53658E+18,783,893,897,818,1023,969,842,923,1015,661,554,882,,,,
1.53658E+18,783,894,897,818,1023,969,843,922,1014,661,554,882,,,,
1.53658E+18,783,893,897,818,1023,969,843,922,1014,661,554,882,,,,
1.53658E+18,783,893,897,818,1023,969,843,922,1013,661,554,882,,,,
1.53658E+18,783,894,897,818,1023,969,843,921,1015,660,554,882,,,,
1.53658E+18,784,893,897,818,1023,970,843,922,1015,661,554,883,,,,
1.53658E+18,783,894,898,818,1023,969,843,922,1013,660,554,882,,,,
1.53658E+18,783,893,898,818,1023,969,843,922,1014,661,554,882,,,,
1.53658E+18,783,894,897,818,1023,969,843,921,1014,660,554,883,,,,
1.53658E+18,783,894,897,818,1023,969,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,969,842,922,1014,660,554,882,,,,
1.53658E+18,783,893,897,818,1023,969,842,922,1014,661,554,883,,,,
1.53658E+18,783,893,898,818,1023,969,843,922,1014,660,554,882,,,,
1.53658E+18,783,893,898,818,1023,969,842,921,1014,660,553,882,,,,
1.53658E+18,783,894,897,818,1023,969,843,921,1014,660,554,882,,,,
1.53658E+18,783,894,897,818,1023,969,843,922,1014,661,554,883,,,,
1.53658E+18,783,893,897,818,1023,969,843,922,1014,660,554,882,,,,
1.53658E+18,783,893,897,818,1023,968,843,922,1014,660,553,882,,,,
1.53658E+18,783,894,896,817,1023,969,843,922,1014,661,553,882,,,,
1.53658E+18,784,894,897,818,1023,968,843,922,1014,660,553,882,,,,
1.53658E+18,784,893,897,818,1023,969,842,921,1014,660,553,882,,,,
1.53658E+18,784,892,897,818,1023,969,843,922,1014,660,553,883,,,,
1.53658E+18,783,894,897,818,1023,968,843,922,1014,660,553,882,,,,
1.53658E+18,783,894,897,818,1023,969,843,922,1014,660,553,882,,,,
1.53658E+18,783,894,897,818,1023,968,842,922,1014,660,553,881,,,,
1.53658E+18,783,893,897,818,1023,969,842,921,1014,660,553,882,,,,
1.53658E+18,782,893,897,818,1023,968,843,922,1014,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,843,922,1014,660,553,882,,,,
1.53658E+18,783,894,897,818,1023,969,843,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,843,922,1014,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,842,921,1015,660,554,883,,,,
1.53658E+18,783,893,897,818,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,894,897,819,1023,968,843,921,1013,660,553,882,,,,
1.53658E+18,784,894,897,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,784,894,897,819,1023,968,842,921,1014,660,553,882,,,,
